k,T_small,T_large,w_small,w_large,gap
0.03918154398203394,0.0136986301369863,0.01643835616438356,0.000270592510648566,0.00023343454080081337,3.7157969847752655e-05
0.03918154398203394,0.024657534246575342,0.0273972602739726,0.00030221734110187485,0.0003007752893723913,1.4420517294835345e-06
0.05771553212612762,0.024657534246575342,0.0273972602739726,0.0011583538597623895,0.0009517425403793184,0.0002066113193830711
0.06698252619817452,0.00821917808219178,0.010958904109589041,0.0009377636543641421,0.0007736658356148547,0.00016409781874928732
0.06698252619817452,0.0136986301369863,0.01643835616438356,0.0012176005471216135,0.0008598264366029028,0.00035777411051871077
0.0762495202702213,0.010958904109589041,0.0136986301369863,0.0013528822072116204,0.000819064632917163,0.0005338175742944574
0.0762495202702213,0.024657534246575342,0.0273972602739726,0.001977328421839387,0.0008106236160941648,0.0011667048057452225
0.0762495202702213,0.0273972602739726,0.030136986301369864,0.0008106236160941648,0.0008006179512746102,1.0005664819554656e-05
0.09478350841431499,0.010958904109589041,0.0136986301369863,0.00196633422415487,0.0017324067668338758,0.00023392745732099432
0.09478350841431499,0.024657534246575342,0.0273972602739726,0.0028008001505434974,0.001908629671072629,0.0008921704794708685
0.10405050248636188,0.0136986301369863,0.01643835616438356,0.0025549930388087303,0.0016006307862685982,0.0009543622525401321
